Source_nodes	Target_nodes	Score	Source
STAT2	ZNF506	1	Kegg
STAT2	ZNF510	1	Kegg
STAT2	ZNF514	1	Kegg
STAT2	ZNF517	1	Kegg
STAT2	ZNF519	1	Kegg
STAT2	ZNF527	1	Kegg
STAT2	ZNF528	1	Kegg
STAT2	ZNF529	1	Kegg
STAT2	ZNF530	1	Kegg
STAT2	ZNF534	1	Kegg
STAT2	ZNF540	1	Kegg
STAT2	ZNF543	1	Kegg
STAT2	ZNF544	1	Kegg
STAT2	ZNF546	1	Kegg
STAT2	ZNF547	1	Kegg
STAT2	ZNF548	1	Kegg
STAT2	ZNF549	1	Kegg
STAT2	ZNF550	1	Kegg
STAT2	ZNF551	1	Kegg
STAT2	ZNF552	1	Kegg
STAT2	ZNF554	1	Kegg
STAT2	ZNF555	1	Kegg
STAT2	ZNF556	1	Kegg
STAT2	ZNF557	1	Kegg
STAT2	ZNF558	1	Kegg
STAT2	ZNF559	1	Kegg
STAT2	ZNF560	1	Kegg
STAT2	ZNF561	1	Kegg
STAT2	ZNF562	1	Kegg
STAT2	ZNF563	1	Kegg
STAT2	ZNF564	1	Kegg
STAT2	ZNF565	1	Kegg
STAT2	ZNF566	1	Kegg
STAT2	ZNF567	1	Kegg
STAT2	ZNF568	1	Kegg
STAT2	ZNF569	1	Kegg
STAT2	ZNF57	1	Kegg
STAT2	ZNF570	1	Kegg
STAT2	ZNF571	1	Kegg
STAT2	ZNF573	1	Kegg
STAT2	ZNF577	1	Kegg
STAT2	ZNF578	1	Kegg
STAT2	ZNF582	1	Kegg
STAT2	ZNF583	1	Kegg
STAT2	ZNF584	1	Kegg
STAT2	ZNF585A	1	Kegg
STAT2	ZNF585B	1	Kegg
STAT2	ZNF587	1	Kegg
STAT2	ZNF589	1	Kegg
STAT2	ZNF595	1	Kegg
STAT2	ZNF596	1	Kegg
STAT2	ZNF597	1	Kegg
STAT2	ZNF599	1	Kegg
STAT2	ZNF600	1	Kegg
STAT2	ZNF605	1	Kegg
STAT2	ZNF606	1	Kegg
STAT2	ZNF607	1	Kegg
STAT2	ZNF610	1	Kegg
STAT2	ZNF611	1	Kegg
STAT2	ZNF613	1	Kegg
STAT2	ZNF614	1	Kegg
STAT2	ZNF615	1	Kegg
STAT2	ZNF616	1	Kegg
STAT2	ZNF619	1	Kegg
STAT2	ZNF620	1	Kegg
STAT2	ZNF621	1	Kegg
STAT2	ZNF623	1	Kegg
STAT2	ZNF624	1	Kegg
STAT2	ZNF627	1	Kegg
STAT2	ZNF630	1	Kegg
STAT2	ZNF641	1	Kegg
STAT2	ZNF649	1	Kegg
STAT2	ZNF658	1	Kegg
STAT2	ZNF662	1	Kegg
STAT2	ZNF665	1	Kegg
STAT2	ZNF667	1	Kegg
STAT2	ZNF669	1	Kegg
STAT2	ZNF670	1	Kegg
STAT2	ZNF671	1	Kegg
STAT2	ZNF674	1	Kegg
STAT2	ZNF675	1	Kegg
STAT2	ZNF676	1	Kegg
STAT2	ZNF677	1	Kegg
STAT2	ZNF679	1	Kegg
STAT2	ZNF680	1	Kegg
STAT2	ZNF682	1	Kegg
STAT2	ZNF684	1	Kegg
STAT2	ZNF688	1	Kegg
STAT2	ZNF689	1	Kegg
STAT2	ZNF699	1	Kegg
STAT2	ZNF7	1	Kegg
STAT2	ZNF700	1	Kegg
STAT2	ZNF701	1	Kegg
STAT2	ZNF705A	1	Kegg
STAT2	ZNF705D	1	Kegg
STAT2	ZNF705E	1	Kegg
STAT2	ZNF707	1	Kegg
STAT2	ZNF708	1	Kegg
STAT2	ZNF709	1	Kegg
STAT2	ZNF714	1	Kegg
STAT2	ZNF716	1	Kegg
STAT2	ZNF717	1	Kegg
STAT2	ZNF718	1	Kegg
STAT2	ZNF721	1	Kegg
STAT2	ZNF726	1	Kegg
STAT2	ZNF727	1	Kegg
STAT2	ZNF729	1	Kegg
STAT2	ZNF730	1	Kegg
STAT2	ZNF735	1	Kegg
STAT2	ZNF736	1	Kegg
STAT2	ZNF737	1	Kegg
STAT2	ZNF74	1	Kegg
STAT2	ZNF746	1	Kegg
STAT2	ZNF749	1	Kegg
STAT2	ZNF761	1	Kegg
STAT2	ZNF763	1	Kegg
STAT2	ZNF764	1	Kegg
STAT2	ZNF765	1	Kegg
STAT2	ZNF766	1	Kegg
STAT2	ZNF768	1	Kegg
STAT2	ZNF77	1	Kegg
STAT2	ZNF772	1	Kegg
STAT2	ZNF773	1	Kegg
STAT2	ZNF777	1	Kegg
STAT2	ZNF778	1	Kegg
STAT2	ZNF780A	1	Kegg
STAT2	ZNF780B	1	Kegg
STAT2	ZNF782	1	Kegg
STAT2	ZNF783	1	Kegg
STAT2	ZNF785	1	Kegg
STAT2	ZNF786	1	Kegg
STAT2	ZNF79	1	Kegg
STAT2	ZNF790	1	Kegg
STAT2	ZNF791	1	Kegg
STAT2	ZNF792	1	Kegg
STAT2	ZNF793	1	Kegg
STAT2	ZNF799	1	Kegg
STAT2	ZNF8	1	Kegg
STAT2	ZNF805	1	Kegg
STAT2	ZNF806	1	Kegg
STAT2	ZNF808	1	Kegg
STAT2	ZNF81	1	Kegg
STAT2	ZNF813	1	Kegg
STAT2	ZNF814	1	Kegg
STAT2	ZNF816	1	Kegg
STAT2	ZNF823	1	Kegg
STAT2	ZNF829	1	Kegg
STAT2	ZNF83	1	Kegg
STAT2	ZNF836	1	Kegg
STAT2	ZNF84	1	Kegg
STAT2	ZNF841	1	Kegg
STAT2	ZNF845	1	Kegg
STAT2	ZNF846	1	Kegg
STAT2	ZNF85	1	Kegg
STAT2	ZNF850	1	Kegg
STAT2	ZNF853	1	Kegg
STAT2	ZNF860	1	Kegg
STAT2	ZNF875	1	Kegg
STAT2	ZNF878	1	Kegg
STAT2	ZNF879	1	Kegg
STAT2	ZNF888	1	Kegg
STAT2	ZNF891	1	Kegg
STAT2	ZNF90	1	Kegg
STAT2	ZNF91	1	Kegg
STAT2	ZNF93	1	Kegg
STAT2	ZNF98	1	Kegg
STAT2	ZNF99	1	Kegg
STAT2	ZSCAN32	1	Kegg
STAT3	SYK	1	Others
STAT3	TH	1	Kegg
STAT3	TNFSF11	1	Kegg
STAT3	TYK2	1	Others
STAT3	VEGFA	1	Kegg
STAT3	VEGFB	1	Kegg
STAT3	VEGFC	1	Kegg
STAT3	VEGFD	1	Kegg
STAT4	TBX21	1	Kegg
STAT4	TGFB1	1	Others
STAT5A	SYK	1	Others
STAT5A	TH	1	Kegg
STAT5A	TNFSF11	1	Kegg
STAT5A	TYK2	1	Others
STAT5B	SYK	1	Others
STAT5B	TH	1	Kegg
STAT5B	TNFSF11	1	Kegg
STAT5B	TYK2	1	Others
STING1	TBK1	1	Kegg; Others
STING1	UBA52	1	Others
STING1	UBB	1	Others
STING1	UBC	1	Others
STK11	STK26	1	Others
STK36	SUFU	1	Others
STM7	SYNJ1	1	Kegg
STM7	SYNJ2	1	Kegg
STM7	VCL	1	Kegg
STM7	WAS	1	Kegg
STN1	TEN1	1	Others
STN1	TERF1	1	Others
STN1	TERF2	1	Others
STN1	TERF2IP	1	Others
STN1	TINF2	1	Others
STRAP	TAB1	1	Others
STRAP	TAB2	1	Others
STRAP	XIAP	1	Others
STRAP	ZFYVE9	-1	Others
STRC	TMC1	1	Others
STRC	TMC2	1	Others
STRC	TMIE	1	Others
STRC	TPRN	1	Others
STRC	TRIOBP	1	Others
STRC	TWF1	1	Others
STRC	TWF2	1	Others
STRC	USH1C	1	Others
STRC	USH1G	1	Others
STRC	WHRN	1	Others
STRC	XIRP2	1	Others
STUB1	UBA52	1	Others
STUB1	UBB	1	Others
STUB1	UBC	1	Others
STX1A	STX5	1	Others
STX1A	STXBP1	1	Others
STX1A	SYT5	1	Others
STX1A	TXLNA	-1	Others
STX1A	UBE2J2	1	Others
STX1A	UBL4A	1	Others
STX1A	UNC13B	-1	Others
STX1A	VAPA	1	Others
STX4	VAMP2	1	Others
STX4	VAMP7	1	Others
STX4	VAMP8	1	Others
STX5	UBE2J2	1	Others
STX5	UBL4A	1	Others
STX5	VAMP2	1	Others
STX5	VAPA	1	Others
STXBP1	UNC13B	-1	Others
STXBP1	VAMP2	-1	Others
STXBP2	TXLNA	-1	Others
STXBP4	TP63	-1	Others
SUMO1	SUMO2	1	Others
SUMO1	SUMO3	1	Others
SUMO1	TDG	1	Others
SUMO1	TFAP2A	1	Others
SUMO1	TFAP2B	1	Others
SUMO1	TFAP2C	1	Others
SUMO1	TOP1	1	Others
SUMO1	TOP2A	1	Others
SUMO1	TOP2B	1	Others
SUMO1	TOPORS	1	Others
SUMO1	UBA52	1	Others
SUMO1	UBB	1	Others
SUMO1	UBC	1	Others
SUMO1	UBE2I	1	Others
SUMO1	XPC	1	Others
SUMO1	XPO1	1	Others
SUMO2	TDG	1	Others
SUMO3	TDG	1	Others
SUPT16H	TP53	1	Others
SUPT4H1	TAF11	1	Others
SUPT4H1	TAF13	1	Others
SUPT4H1	TAF5	1	Others
SUPT4H1	TAF6	1	Others
SUPT4H1	TAF8	1	Others
SUPT4H1	TAF9	1	Others
SUPT4H1	TBP	1	Others
SUPT4H1	ZC3H8	1	Others
SUPT4H1	ZNF143	1	Others
SUPT5H	TAF11	1	Others
SUPT5H	TAF13	1	Others
SUPT5H	TAF5	1	Others
SUPT5H	TAF6	1	Others
SUPT5H	TAF8	1	Others
SUPT5H	TAF9	1	Others
SUPT5H	TBP	1	Others
SUPT5H	ZC3H8	1	Others
SUPT5H	ZNF143	1	Others
SVIP	UBXN1	-1	Kegg
SVIP	UBXN2A	-1	Kegg
SVIP	UBXN4	-1	Kegg
SVIP	UBXN6	-1	Kegg
SVIP	UBXN8	-1	Kegg
SYCP2	SYCP3	1	Others
SYK	TEC	1	Others
SYK	TYK2	1	Others
SYK	UBA52	1	Others
SYK	UBB	1	Others
SYK	UBC	1	Others
SYK	UBE2D1	1	Others
SYK	UBE2D2	1	Others
SYK	UBE2D3	1	Others
SYK	V1-11	1	Others
SYK	V1-13	1	Others
SYK	V1-16	1	Others
SYK	V1-20	1	Others
SYK	V1-3	1	Others
SYK	V1-5	1	Others
SYK	V1-7	1	Others
SYK	V1-9	1	Others
SYK	V2-11	1	Others
SYK	V2-15	1	Others
SYK	V2-17	1	Others
SYK	V2-19	1	Others
SYK	V2-8	1	Others
SYK	V3-2	1	Others
SYK	V3-3	1	Others
SYK	V3-4	1	Others
SYK	V4-1	1	Others
SYK	V4-2	1	Others
SYK	V4-6	1	Others
SYK	V5-1	1	Others
SYK	V5-4	1	Others
SYK	V5-6	1	Others
SYK	VAV1	1	Kegg; Others
SYK	VAV2	1	Kegg; Others
SYK	VAV3	1	Kegg; Others
SYNJ1	TF	1	Others
SYT1	TSPOAP1	1	Others
SYT1	UNC13B	1	Others
SYVN1	UBA52	1	Others
SYVN1	UBB	1	Others
SYVN1	UBC	1	Others
TAB1	UBE2N	1	Others
TAB1	UBE2V1	1	Others
TAB2	TRAF6	1	Others
TAB2	UBE2N	1	Others
TAB2	UBE2V1	1	Others
TAB3	UBE2N	1	Others
TAB3	UBE2V1	1	Others
TAC1	TACR1	1	Kegg
TAC1	TACR2	1	Kegg
TAC3	TACR3	1	Kegg
TAC4	TACR1	1	Kegg
TADA3	TP53	1	Kegg
TAF1	TP53	1	Others
TAF10	TP53	1	Others
TAF11	TP53	1	Others
TAF11	ZC3H8	1	Others
TAF12	TP53	1	Others
TAF13	TP53	1	Others
TAF13	ZC3H8	1	Others
TAF15	TP53	1	Others
TAF1L	TP53	1	Others
TAF2	TP53	1	Others
TAF3	TP53	1	Others
TAF4	TP53	1	Others
TAF4B	TP53	1	Others
TAF5	TP53	1	Others
TAF5	ZC3H8	1	Others
TAF6	TP53	1	Others
TAF6	ZC3H8	1	Others
TAF7	TP53	1	Others
TAF8	ZC3H8	1	Others
TAF9	TP53	1	Others
TAF9	ZC3H8	1	Others
TAF9B	TP53	1	Others
TAX1BP1	TNF	1	Others
TAX1BP1	TNFRSF1A	1	Others
TAX1BP1	TRADD	1	Others
TAX1BP1	TRAF1	1	Others
TAX1BP1	TRAF2	1	Others
TBC1D4	YWHAB	-1	Others
TBC1D4	YWHAE	-1	Others
TBC1D4	YWHAG	-1	Others
TBC1D4	YWHAH	-1	Others
TBC1D4	YWHAQ	-1	Others
TBC1D4	YWHAZ	-1	Others
TBK1	UBA52	1	Others
TBK1	UBB	1	Others
TBK1	UBC	1	Others
TBL1X	TGS1	-1	Others
TBL1X	TRIM28	1	Others
TBL1XR1	TGS1	-1	Others
TBL1XR1	TRIM28	1	Others
TBP	TP53	1	Others
TBP	ZBTB17	1	Others
TBP	ZC3H8	1	Others
TBX21	TGFB1	1	Others
TBXA2R	TGM2	-1	Others
TCF7L2	VENTX	1	Others
TCP1	TTC8	1	Others
TDGF1	YES1	1	Others
TDP2	TRAF1	-1	Others
TDP2	TRAF2	-1	Others
TDP2	TRAF6	-1	Others
TEC	VAV1	1	Kegg; Others
TEC	VAV2	1	Kegg; Others
TEC	VAV3	1	Kegg; Others
TEN1	TERF1	1	Others
TEN1	TERF2	1	Others
TEN1	TERF2IP	1	Others
TEN1	TINF2	1	Others
TFAP2A	TFAP2C	1	Others
TFDP1	TOPBP1	1	Others
TFDP1	TRIM28	1	Others
TFDP2	TOPBP1	1	Others
TFDP2	TRIM28	1	Others
TFPT	XPC	1	Others
TGFA	UBA52	1	Others
TGFA	UBB	1	Others
TGFA	UBC	1	Others
TGFB1	TGFBR1	1	Kegg
TGFB1	TGFBR2	1	Kegg
TGFB1	THRAP3	-1	Others
TGFB1	UBA52	1	Others
TGFB1	UBB	1	Others
TGFB1	UBC	1	Others
TGFB1	ZFHX3	1	Others
TGFB1	ZNF467	-1	Others
TGFB1	ZNF638	-1	Others
TGFB2	TGFBR1	1	Kegg
TGFB2	TGFBR2	1	Kegg
TGFB3	TGFBR1	1	Kegg
TGFB3	TGFBR2	1	Kegg
TGFBR1	TGFBR2	-1	Others
TGFBR1	TGFBR3	-1	Others
TGFBR1	UBA52	1	Others
TGFBR1	UBB	1	Others
TGFBR1	UBC	1	Others
TGFBR1	XIAP	1	Others
TGFBR1	ZFYVE9	-1	Others
TGFBR2	UBA52	1	Others
TGFBR2	UBB	1	Others
TGFBR2	UBC	1	Others
TGFBR2	UBE2M	1	Others
TGFBR2	XIAP	1	Others
TGFBR2	ZFYVE9	-1	Others
TGIF1	WWTR1	-1	Others
TGIF2	WWTR1	-1	Others
THRA	WNT4	1	Kegg
THRAP3	TNF	1	Others
THRAP3	WNT1	1	Others
THRAP3	WNT10B	1	Others
THRB	WNT4	1	Kegg
TIAM1	VAV2	-1	Others
TICAM1	TRAF3	1	Kegg
TICAM1	TRAF6	1	Kegg
TICAM1	UBA52	1	Others
TICAM1	UBB	1	Others
TICAM1	UBC	1	Others
TICAM2	TRAF3	-1	Others
TICAM2	TRAF6	1	Kegg
TICAM2	UBA52	1	Others
TICAM2	UBB	1	Others
TICAM2	UBC	1	Others
TIFA	TRAF6	1	Kegg
TIFA	UBA52	1	Others
TIFA	UBB	1	Others
TIFA	UBC	1	Others
TIRAP	TRAF6	1	Kegg
TIRAP	VDR	1	Kegg
TJP1	YBX3	-1	Kegg
TLE1	UBA52	1	Others
TLE1	UBB	1	Others
TLE1	UBC	1	Others
TLE2	UBA52	1	Others
TLE2	UBB	1	Others
TLE2	UBC	1	Others
TLE3	UBA52	1	Others
TLE3	UBB	1	Others
TLE3	UBC	1	Others
TLE4	UBA52	1	Others
TLE4	UBB	1	Others
TLE4	UBC	1	Others
TLR2	TNF	1	Kegg
TLR2	TOLLIP	1	Kegg
TLR2	TRAF6	1	Others
TLR3	TRAF3	1	Kegg
TLR3	TRAF6	1	Others
TLR3	UBA52	1	Others
TLR3	UBB	1	Others
TLR3	UBC	1	Others
TLR4	TNF	1	Kegg
TLR4	TRAF3	-1	Others
TLR4	TRAF6	1	Kegg
TLR4	UBA52	1	Others
TLR4	UBB	1	Others
TLR4	UBC	1	Others
TLR5	TRAF6	1	Kegg
TLR6	TRAF6	1	Others
TLR7	TRAF6	1	Others
TLR7	UBE2N	1	Others
TLR7	UBE2V1	1	Others
TLR9	TRAF6	1	Others
TLR9	UBE2N	1	Others
TLR9	UBE2V1	1	Others
TMED5	WNT1	1	Others
TMED5	WNT3	1	Others
TMED5	WNT3A	1	Others
TMED5	WNT4	1	Others
TMED5	WNT5A	1	Others
TMED5	WNT5B	1	Others
TMED5	WNT6	1	Others
TMED5	WNT7A	1	Others
TMED5	WNT7B	1	Others
TMEM129	UBA52	1	Others
TMEM129	UBB	1	Others
TMEM129	UBC	1	Others
TMEM129	UBE2J2	1	Others
TNF	TNFAIP3	1	Others
TNF	TNFRSF1A	1	Kegg
TNF	TNFRSF1B	1	Kegg
TNF	TNIK	1	Others
TNF	TRAF2	1	Others
TNF	TXN	1	Others
TNF	VCAM1	1	Kegg; Others
TNFAIP3	TRAF1	1	Others
TNFAIP3	TRAF6	-1	Kegg
TNFAIP8	TUBB	1	Others
TNFAIP8	TUBB1	1	Others
TNFAIP8	TUBB2A	1	Others
TNFAIP8	TUBB2B	1	Others
TNFAIP8	TUBB3	1	Others
TNFAIP8	TUBB4A	1	Others
TNFAIP8	TUBB4B	1	Others
TNFAIP8	TUBB6	1	Others
TNFAIP8	TUBB8	1	Others
TNFAIP8	TUBB8B	1	Others
TNFRSF10A	TRADD	1	Kegg
TNFRSF10B	TNFRSF10D	1	Others
TNFRSF10B	TRADD	1	Kegg
TNFRSF10D	TNFSF10	-1	Others
TNFRSF11A	TRAF2	1	Kegg
TNFRSF11A	TRAF6	1	Kegg; Others
TNFRSF11A	TYROBP	1	Kegg
TNFRSF11B	TNFSF11	-1	Kegg
TNFRSF14	TRAF2	1	Kegg
TNFRSF14	TRAF5	1	Kegg
TNFRSF1A	TNIK	1	Others
TNFRSF1A	TRADD	1	Kegg
TNFRSF1A	TRAF2	1	Kegg; Others
TNFRSF1A	TRAF5	1	Kegg
TNFRSF1A	TRAF6	1	Kegg
TNFRSF1A	TXN	1	Others
TNFRSF1B	TRAF2	1	Kegg
TNIP2	UBA52	1	Others
TNIP2	UBB	1	Others
TNIP2	UBC	1	Others
TNKS	UBA52	1	Others
TNKS	UBB	1	Others
TNKS	UBC	1	Others
TNKS	XRCC5	1	Others
TNKS	XRCC6	1	Others
TNKS2	UBA52	1	Others
TNKS2	UBB	1	Others
TNKS2	UBC	1	Others
TOLLIP	TRAF6	1	Others
TOMM20	TOMM40	1	Others
TOMM22	TOMM40	1	Others
TOP3A	TP53	1	Others
TOP3A	WRN	1	Others
TOP3A	XRCC2	1	Others
TOP3A	XRCC3	1	Others
TOPBP1	TP53	1	Others
TOPBP1	UBE2T	1	Others
TOPORS	UBE2I	1	Others
TP53	TP53AIP1	1	Kegg
TP53	TP53I3	1	Kegg
TP53	TP63	1	Others
TP53	TP73	1	Kegg
TP53	TSC2	1	Kegg
TP53	UBA52	1	Others
TP53	UBB	1	Others
TP53	UBC	1	Others
TP53	UBE2D1	-1	Others
TP53	ZMAT3	1	Kegg
TP53	ZNF385A	-1	Others
TP53	ZNF420	1	Others
TP53BP1	TRIM28	1	Others
TP53BP1	UBE2I	1	Others
TP53BP2	WWTR1	1	Kegg
TP53BP2	YAP1	1	Kegg
TP53INP2	VMP1	1	Kegg
TPR	U2AF1	1	Others
TPR	U2AF1L4	1	Others
TPR	U2AF2	1	Others
TPR	UBE2I	1	Others
TPR	UPF3B	1	Others
TPR	WDR33	1	Others
TPR	XPO1	1	Others
TPR	XPOT	1	Others
TPR	ZC3H11A	1	Others
TRAC	TRAV19	1	Others
TRAC	TRAV29DV5	1	Others
TRAC	TRAV8-4	1	Others
TRAC	TRBC1	1	Others
TRAC	TRBV12-3	1	Others
TRAC	TRBV7-9	1	Others
TRAC	ZAP70	1	Others
TRADD	TRAF2	1	Kegg; Others
TRADD	TRAF6	1	Kegg
TRADD	TXN	1	Others
TRAF1	TRAF2	1	Others
TRAF2	TRAF3	1	Others
TRAF2	TXN	1	Others
TRAF3	UBA52	1	Others
TRAF3	UBB	1	Others
TRAF3	UBC	1	Others
TRAF6	TRAT1	1	Others
TRAF6	UBA52	1	Others
TRAF6	UBB	1	Others
TRAF6	UBC	1	Others
TRAF6	UBE2N	1	Others
TRAF6	UBE2V1	1	Others
TRAF6	ULK1	1	Kegg
TRAF6	ULK2	1	Kegg
TRAF6	VAV1	1	Others
TRAV19	TRAV29DV5	1	Others
TRAV19	TRAV8-4	1	Others
TRAV19	TRBC1	1	Others
TRAV19	TRBV12-3	1	Others
TRAV19	TRBV7-9	1	Others
TRAV19	ZAP70	1	Others
TRAV29DV5	TRAV8-4	1	Others
TRAV29DV5	TRBC1	1	Others
TRAV29DV5	TRBV12-3	1	Others
TRAV29DV5	TRBV7-9	1	Others
TRAV29DV5	ZAP70	1	Others
TRAV3	TYK2	1	Others
TRAV3	VAV1	1	Others
TRAV8-4	TRBC1	1	Others
TRAV8-4	TRBV12-3	1	Others
TRAV8-4	TRBV7-9	1	Others
TRAV8-4	ZAP70	1	Others
TRB	TYK2	1	Others
TRB	VAV1	1	Others
TRBC1	TRBV12-3	1	Others
TRBC1	TRBV7-9	1	Others
TRBC1	ZAP70	1	Others
TRBV12-3	TRBV7-9	1	Others
TRBV12-3	ZAP70	1	Others
TRBV7-9	ZAP70	1	Others
TREM2	VAV2	1	Others
TREM2	VAV3	1	Others
TREX1	XRCC5	-1	Others
TREX1	XRCC6	-1	Others
TRH	TRHR	1	Kegg
TRIM13	UBA52	1	Others
TRIM13	UBB	1	Others
TRIM13	UBC	1	Others
TRIM21	TRIM36	1	Others
TRIM21	TRIM69	1	Others
TRIM21	TRIP12	1	Others
TRIM21	UBA52	1	Others
TRIM21	UBB	1	Others
TRIM21	UBC	1	Others
TRIM21	UBE2A	1	Others
TRIM21	UBR2	1	Others
TRIM21	UNKL	1	Others
TRIM21	WSB1	1	Others
TRIM21	ZNRF1	1	Others
TRIM21	ZNRF2	1	Others
TRIM25	UBA7	1	Others
TRIM27	UBA52	1	Others
TRIM27	UBB	1	Others
TRIM27	UBC	1	Others
TRIM27	UBE2I	1	Others
TRIM28	UBE2I	1	Others
TRIM28	ZNF350	1	Others
TRIM32	UBA52	1	Others
TRIM32	UBB	1	Others
TRIM32	UBC	1	Others
TRIM33	UBA52	1	Others
TRIM33	UBB	1	Others
TRIM33	UBC	1	Others
TRIM36	TRIM69	1	Others
TRIM36	TRIP12	1	Others
TRIM36	UBA52	1	Others
TRIM36	UBB	1	Others
TRIM36	UBC	1	Others
TRIM36	UBE2A	1	Others
TRIM36	UBR2	1	Others
TRIM36	UNKL	1	Others
TRIM36	WSB1	1	Others
TRIM36	ZNRF1	1	Others
TRIM36	ZNRF2	1	Others
TRIM56	UBA52	1	Others
TRIM56	UBB	1	Others
TRIM56	UBC	1	Others
TRIM69	TRIP12	1	Others
TRIM69	UBA52	1	Others
TRIM69	UBB	1	Others
TRIM69	UBC	1	Others
TRIM69	UBE2A	1	Others
TRIM69	UBR2	1	Others
TRIM69	UNKL	1	Others
TRIM69	WSB1	1	Others
TRIM69	ZNRF1	1	Others
TRIM69	ZNRF2	1	Others
TRIP12	UBA52	1	Others
TRIP12	UBB	1	Others
TRIP12	UBC	1	Others
TRIP12	UBE2A	1	Others
TRIP12	UBR2	1	Others
TRIP12	UNKL	1	Others
TRIP12	WSB1	1	Others
TRIP12	ZNRF1	1	Others
TRIP12	ZNRF2	1	Others
TSC22D3	UBA52	1	Others
TSC22D3	UBB	1	Others
TSC22D3	UBC	1	Others
TSG101	UBA52	1	Others
TSG101	UBB	1	Others
TSG101	UBC	1	Others
TSHB	TSHR	1	Kegg
TSHB	VIPR2	1	Kegg
TTF1	UBTF	1	Others
TXK	VAV1	1	Kegg
TXK	VAV2	1	Kegg
TXK	VAV3	1	Kegg
TYK2	UBA52	1	Others
TYK2	UBB	1	Others
TYK2	UBC	1	Others
TYK2	UBE2D1	1	Others
TYK2	UBE2D2	1	Others
TYK2	UBE2D3	1	Others
TYROBP	VAV2	1	Others
TYROBP	VAV3	1	Others
TYROBP	ZAP70	1	Kegg
UBA1	UBA52	1	Others
UBA1	UBB	1	Others
UBA1	UBC	1	Others
UBA2	UBE2I	1	Others
UBA52	UBA6	1	Others
UBA52	UBA7	1	Others
UBA52	UBB	1	Others
UBA52	UBC	1	Others
UBA52	UBE2A	1	Others
UBA52	UBE2B	1	Others
UBA52	UBE2D1	1	Others
UBA52	UBE2D2	1	Others
UBA52	UBE2D3	1	Others
UBA52	UBE2E1	1	Others
UBA52	UBE2J2	1	Others
UBA52	UBE2L3	1	Others
UBA52	UBE2N	1	Others
UBA52	UBE2V2	1	Others
UBA52	UBR2	1	Others
UBA52	UNKL	1	Others
UBA52	VCP	1	Others
UBA52	VPS33B	1	Others
UBA52	WSB1	1	Others
UBA52	ZNRF1	1	Others
UBA52	ZNRF2	1	Others
UBA6	UBB	1	Others
UBA6	UBC	1	Others
UBAP1	UBB	1	Others
UBAP1	UBC	1	Others
UBB	UBC	1	Others
UBB	UBE2A	1	Others
UBB	UBE2B	1	Others
UBB	UBE2D1	1	Others
UBB	UBE2D2	1	Others
UBB	UBE2D3	1	Others
UBB	UBE2E1	1	Others
UBB	UBE2J2	1	Others
UBB	UBE2L3	1	Others
UBB	UBE2N	1	Others
UBB	UBE2V2	1	Others
UBB	UBR2	1	Others
UBB	UNKL	1	Others
UBB	VCP	1	Others
UBB	VPS33B	1	Others
UBB	WSB1	1	Others
UBB	ZNRF1	1	Others
UBB	ZNRF2	1	Others
UBC	UBE2A	1	Others
UBC	UBE2B	1	Others
UBC	UBE2D1	1	Others
UBC	UBE2D2	1	Others
UBC	UBE2D3	1	Others
UBC	UBE2E1	1	Others
UBC	UBE2J2	1	Others
UBC	UBE2L3	1	Others
UBC	UBE2N	1	Others
UBC	UBE2V2	1	Others
UBC	UBR2	1	Others
UBC	UNKL	1	Others
UBC	VCP	1	Others
UBC	VPS33B	1	Others
UBC	WSB1	1	Others
UBC	ZNRF1	1	Others
UBC	ZNRF2	1	Others
UBE2B	UBE2N	1	Others
UBE2B	UBE2V2	1	Others
UBE2C	UBE2D1	1	Others
UBE2C	UBE2E1	1	Others
UBE2C	UBE2S	1	Others
UBE2C	VENTX	1	Others
UBE2D1	UBE2D2	1	Others
UBE2D1	UBE2D3	1	Others
UBE2D1	UBE2E1	1	Others
UBE2D1	UBE2N	1	Others
UBE2D1	UBE2S	1	Others
UBE2D1	VENTX	1	Others
UBE2D2	UBE2D3	1	Others
UBE2D2	UBE2E1	1	Others
UBE2D2	UBE2N	1	Others
UBE2D3	UBE2E1	1	Others
UBE2D3	UBE2N	1	Others
UBE2E1	UBE2N	1	Others
UBE2E1	UBE2S	1	Others
UBE2E1	VENTX	1	Others
UBE2I	XPC	1	Others
UBE2I	XPO1	1	Others
UBE2J2	UBL4A	1	Others
UBE2J2	VAMP2	1	Others
UBE2J2	VAPA	1	Others
UBE2J2	VCP	1	Others
UBE2L6	UBE2N	1	Others
UBE2N	UBE2V2	1	Others
UBE2S	VENTX	1	Others
UBQLN2	WNT5A	-1	Others
UBR2	UNKL	1	Others
UBR2	WSB1	1	Others
UBR2	ZNRF1	1	Others
UBR2	ZNRF2	1	Others
UHRF2	ZNF131	1	Others
UNC13B	VAMP2	1	Others
UNKL	WSB1	1	Others
UNKL	ZNRF1	1	Others
UNKL	ZNRF2	1	Others
USP8	WNT3A	1	Others
UST	VCAN	1	Others
UTP15	UTP18	1	Others
UTP15	UTP20	1	Others
UTP15	UTP25	1	Others
UTP15	UTP3	1	Others
UTP15	UTP6	1	Others
UTP15	WDR3	1	Others
UTP15	WDR36	1	Others
UTP15	WDR46	1	Others
UTP15	XRN2	1	Others
UTP18	UTP20	1	Others
UTP18	UTP25	1	Others
